,sentence_number,word,pos,tag
2848,106,.,.,O
2849,107,It,PRP,O
2850,107,is,VBZ,O
2851,107,characterised,VBN,O
2852,107,by,IN,O
2853,107,fever,NN,DIS
2854,107,",",",",O
2855,107,severe,JJ,SYMP
2856,107,headache,NN,SYMP
2857,107,",",",",O
2858,107,nausea,NN,SYMP
2859,107,",",",",O
2860,107,vomiting,VBG,O
2861,107,",",",",O
2862,107,stiff,JJ,O
2863,107,neck,NN,O
2864,107,",",",",O
2865,107,photophobia,NN,SYMP
2866,107,",",",",O
2867,107,altered,JJ,O
2868,107,consciousness,NN,SYMP
2869,107,",",",",O
2870,107,convulsion/seizures,NNS,O
2871,107,and,CC,O
2872,107,coma,NN,SYMP
2873,107,.,.,O
2874,108,In,IN,O
2875,108,December,NNP,O
2876,108,",",",",O
2877,108,2015,CD,O
2878,108,",",",",O
2879,108,twelve,CD,O
2880,108,suspected,VBN,O
2881,108,cases,NNS,O
2882,108,of,IN,O
2883,108,meningitis,NN,DIS
2884,108,were,VBD,O
2885,108,reported,VBN,O
2886,108,in,IN,O
2887,108,Tain,NNP,O
2888,108,district,NN,O
2889,108,in,IN,O
2890,108,Brong,NNP,O
2891,108,Ahafo,NNP,O
2892,108,region,NN,O
2893,108,(,-LRB-,O
2894,108,BAR,NN,O
2895,108,),-RRB-,O
2896,108,.,.,O
2897,109,Subsequently,RB,O
2898,109,",",",",O
2899,109,dozens,NNS,O
2900,109,of,IN,O
2901,109,suspected,VBN,O
2902,109,cases,NNS,O
2903,109,were,VBD,O
2904,109,hospitalized,VBN,O
2905,109,in,IN,O
2906,109,five,CD,O
2907,109,district,NN,O
2908,109,hospitals,NNS,O
2909,109,in,IN,O
2910,109,BAR,NN,O
2911,109,.,.,O
2912,110,We,PRP,O
2913,110,investigated,VBD,O
2914,110,to,TO,O
2915,110,determine,VB,O
2916,110,the,DT,O
2917,110,magnitude,NN,O
2918,110,",",",",O
2919,110,causative,JJ,O
2920,110,agent,NN,O
2921,110,and,CC,O
2922,110,risk,NN,O
2923,110,factors,NNS,O
2924,110,for,IN,O
2925,110,the,DT,O
2926,110,disease,NN,O
2927,110,transmission,NN,O
2928,110,.,.,O
2929,111,A,DT,O
2930,111,community-based,JJ,O
2931,111,1:2,CD,O
2932,111,case-control,JJ,O
2933,111,study,NN,O
2934,111,(,-LRB-,O
2935,111,with,IN,O
2936,111,126,CD,O
2937,111,individuals,NNS,O
2938,111,),-RRB-,O
2939,111,was,VBD,O
2940,111,conducted,VBN,O
2941,111,form,NN,O
2942,111,10/12/15,CD,O
2943,111,to,TO,O
2944,111,26/4/16,CD,O
2945,111,in,IN,O
2946,111,27,CD,O
2947,111,districts,NNS,O
2948,111,of,IN,O
2949,111,Brong-Ahafo,NNP,O
2950,111,Region,NNP,O
2951,111,",",",",O
2952,111,Ghana,NNP,O
2953,111,.,.,O
2954,112,We,PRP,O
2955,112,defined,VBD,O
2956,112,suspected,VBN,O
2957,112,meningitis,NN,DIS
2958,112,cases,NNS,O
2959,112,as,IN,O
2960,112,people,NNS,O
2961,112,presenting,VBG,O
2962,112,with,IN,O
2963,112,sudden,JJ,SYMP
2964,112,headache,NN,SYMP
2965,112,and,CC,O
2966,112,fevers,NNS,SYMP
2967,112,(,-LRB-,O
2968,112,Temp,NN,O
2969,112,>,JJR,O
2970,112,38.0,CD,O
2971,112,°C,NN,O
2972,112,),-RRB-,O
2973,112,in,IN,O
2974,112,combination,NN,O
2975,112,with,IN,O
2976,112,one,CD,O
2977,112,of,IN,O
2978,112,the,DT,O
2979,112,following,VBG,O
2980,112,signs,NNS,O
2981,112,:,:,O
2982,112,neck,NN,O
2983,112,stiffness,NN,O
2984,112,",",",",O
2985,112,altered,JJ,O
2986,112,consciousness,NN,SYMP
2987,112,",",",",O
2988,112,convulsions,NNS,SYMP
2989,112,",",",",O
2990,112,bulging,VBG,O
2991,112,fontanelle,NN,O
2992,112,(,-LRB-,O
2993,112,infants,NNS,O
2994,112,),-RRB-,O
2995,112,and,CC,O
2996,112,other,JJ,O
2997,112,meningeal,NN,O
2998,112,signs,NNS,O
2999,112,.,.,O
3000,113,Controls,NNP,O
3001,113,were,VBD,O
3002,113,selected,VBN,O
3003,113,from,IN,O
3004,113,the,DT,O
3005,113,same,JJ,O
3006,113,neighbourhood,NN,O
3007,113,and,CC,O
3008,113,defined,VBN,O
3009,113,as,IN,O
3010,113,individuals,NNS,O
3011,113,with,IN,O
3012,113,no,DT,O
3013,113,overt,JJ,O
3014,113,meningitis,NN,DIS
3015,113,signs/symptoms,NNS,O
3016,113,.,.,O
3017,114,We,PRP,O
3018,114,collected,VBD,O
3019,114,CSF,NN,O
3020,114,samples,NNS,O
3021,114,and,CC,O
3022,114,performed,VBN,O
3023,114,serological,JJ,O
3024,114,testing,NN,O
3025,114,using,VBG,O
3026,114,Pastorex-Meningitis-Kit,NN,O
3027,114,and,CC,O
3028,114,culture,NN,O
3029,114,for,IN,O
3030,114,bacterial,JJ,O
3031,114,isolation,NN,O
3032,114,.,.,O
3033,115,Moreover,RB,O
3034,115,",",",",O
3035,115,structured,JJ,O
3036,115,questionnaires,NNS,O
3037,115,were,VBD,O
3038,115,used,VBN,O
3039,115,to,TO,O
3040,115,collect,VB,O
3041,115,data,NNS,O
3042,115,on,IN,O
3043,115,socio-demographics,NNS,O
3044,115,",",",",O
3045,115,living,VBG,O
3046,115,conditions,NNS,O
3047,115,",",",",O
3048,115,health,NN,O
3049,115,status,NN,O
3050,115,and,CC,O
3051,115,other,JJ,O
3052,115,risk,NN,O
3053,115,factors,NNS,O
3054,115,.,.,O
3055,116,We,PRP,O
3056,116,conducted,VBD,O
3057,116,univariate,JJ,O
3058,116,data,NN,O
3059,116,analysis,NN,O
3060,116,and,CC,O
3061,116,logistic,JJ,O
3062,116,regressions,NNS,O
3063,116,to,TO,O
3064,116,study,VB,O
3065,116,disease-exposure,JJ,O
3066,116,associations,NNS,O
3067,116,using,VBG,O
3068,116,Stata,NNP,O
3069,116,15,CD,O
3070,116,.,.,O
3071,117,A,DT,O
3072,117,total,NN,O
3073,117,of,IN,O
3074,117,969,CD,O
3075,117,suspected,VBN,O
3076,117,cases,NNS,O
3077,117,with,IN,O
3078,117,85,CD,O
3079,117,deaths,NNS,O
3080,117,(,-LRB-,O
3081,117,CFR,NN,O
3082,117,=,JJ,O
3083,117,9.0,CD,O
3084,117,%,NN,O
3085,117,),-RRB-,O
3086,117,were,VBD,O
3087,117,recorded,VBN,O
3088,117,between,IN,O
3089,117,December,NNP,O
3090,117,",",",",O
3091,117,2015,CD,O
3092,117,and,CC,O
3093,117,March,NNP,O
3094,117,",",",",O
3095,117,2016,CD,O
3096,117,.,.,O
3097,118,Majority,NNP,O
3098,118,",",",",O
3099,118,55.9,CD,O
3100,118,%,NN,O
3101,118,(,-LRB-,O
3102,118,542/969,CD,O
3103,118,),-RRB-,O
3104,118,were,VBD,O
3105,118,females,NNS,O
3106,118,aged,VBN,O
3107,118,between,IN,O
3108,118,10,CD,O
3109,118,months-74,NN,O
3110,118,years,NNS,O
3111,118,(,-LRB-,O
3112,118,median,JJ,O
3113,118,20,CD,O
3114,118,years,NNS,O
3115,118,",",",",O
3116,118,IQR,NN,O
3117,118,;,:,O
3118,118,14-34,CD,O
3119,118,),-RRB-,O
3120,118,.,.,O
3121,119,Of,IN,O
3122,119,the,DT,O
3123,119,969,CD,O
3124,119,cases,NNS,O
3125,119,",",",",O
3126,119,141,CD,O
3127,119,were,VBD,O
3128,119,confirmed,VBN,O
3129,119,by,IN,O
3130,119,Laboratory,NNP,O
3131,119,test,NN,O
3132,119,with,IN,O
3133,119,Streptococcus,NN,PATH
3134,119,pneumoniae,FW,PATH
3135,119,identified,VBN,O
3136,119,as,IN,O
3137,119,the,DT,O
3138,119,causative,JJ,O
3139,119,agent,NN,O
3140,119,.,.,O
3141,120,Cases,NNS,O
3142,120,were,VBD,O
3143,120,reported,VBN,O
3144,120,in,IN,O
3145,120,20,CD,O
3146,120,districts,NNS,O
3147,120,but,CC,O
3148,120,6,CD,O
3149,120,of,IN,O
3150,120,these,DT,O
3151,120,districts,NNS,O
3152,120,reported,VBD,O
3153,120,cases,NNS,O
3154,120,above,IN,O
3155,120,threshold,NN,O
3156,120,levels,NNS,O
3157,120,.,.,O
3158,121,The,DT,O
3159,121,outbreak,NN,O
3160,121,peaked,VBD,O
3161,121,in,IN,O
3162,121,week,NN,O
3163,121,6,CD,O
3164,121,with,IN,O
3165,121,178,CD,O
3166,121,cases,NNS,O
3167,121,.,.,O
3168,122,Overall,JJ,O
3169,122,attack,NN,O
3170,122,rate,NN,O
3171,122,(,-LRB-,O
3172,122,AR,NN,O
3173,122,),-RRB-,O
3174,122,was,VBD,O
3175,122,235.0,CD,O
3176,122,/,:,O
3177,122,"100,000",CD,O
3178,122,population,NN,O
3179,122,.,.,O
3180,123,District,NNP,O
3181,123,specific,JJ,O
3182,123,ARs,NNS,O
3183,123,were,VBD,O
3184,123,;,:,O
3185,123,Tain,NNP,O
3186,123,;,:,O
3187,123,143.6,CD,O
3188,123,/,:,O
3189,123,"100,000",CD,O
3190,123,",",",",O
3191,123,Wenchi,NNP,O
3192,123,;,:,O
3193,123,110.0,CD,O
3194,123,/,:,O
3195,123,"100,000",CD,O
3196,123,",",",",O
3197,123,Techiman,NNP,O
3198,123,;,:,O
3199,123,46.6,CD,O
3200,123,/,:,O
3201,123,"100,000",CD,O
3202,123,",",",",O
3203,123,Jaman,NNP,O
3204,123,North,NNP,O
3205,123,;,:,O
3206,123,382.3,CD,O
3207,123,/,:,O
3208,123,"100,000",CD,O
3209,123,and,CC,O
3210,123,Nkoranza,NNP,O
3211,123,South,NNP,O
3212,123,;,:,O
3213,123,86.4,CD,O
3214,123,/,:,O
3215,123,"100,000",CD,O
3216,123,.,.,O
3217,124,Female,JJ,O
3218,124,and,CC,O
3219,124,male,JJ,O
3220,124,specific,JJ,O
3221,124,ARs,NNS,O
3222,124,were,VBD,O
3223,124,251.3,CD,O
3224,124,/,:,O
3225,124,"100,000",CD,O
3226,124,and,CC,O
3227,124,214.5,CD,O
3228,124,/,:,O
3229,124,"100,000",CD,O
3230,124,respectively,RB,O
3231,124,.,.,O
3232,125,Age,NNP,O
3233,125,group,NN,O
3234,125,10-19,CD,O
3235,125,years,NNS,O
3236,125,were,VBD,O
3237,125,most,RBS,O
3238,125,affected,JJ,O
3239,125,33.8,CD,O
3240,125,%,NN,O
3241,125,(,-LRB-,O
3242,125,317/940,CD,O
3243,125,),-RRB-,O
3244,125,.,.,O
3245,126,We,PRP,O
3246,126,identified,VBD,O
3247,126,sore,JJ,SYMP
3248,126,throat,NN,SYMP
3249,126,(,-LRB-,O
3250,126,aOR,NN,O
3251,126,=,JJ,O
3252,126,5.2,CD,O
3253,126,",",",",O
3254,126,95,CD,O
3255,126,%,NN,O
3256,126,(,-LRB-,O
3257,126,CI,NN,O
3258,126,1.1-26.1,CD,O
3259,126,),-RRB-,O
3260,126,),-RRB-,O
3261,126,and,CC,O
3262,126,alcohol,NN,O
3263,126,use,NN,O
3264,126,(,-LRB-,O
3265,126,aOR,NN,O
3266,126,=,JJ,O
3267,126,9.1,CD,O
3268,126,",",",",O
3269,126,95,CD,O
3270,126,%,NN,O
3271,126,(,-LRB-,O
3272,126,CI,NN,O
3273,126,1.4-55.7,CD,O
3274,126,),-RRB-,O
3275,126,),-RRB-,O
3276,126,as,IN,O
3277,126,factors,NNS,O
3278,126,associated,VBN,O
3279,126,with,IN,O
3280,126,the,DT,O
3281,126,disease,NN,O
3282,126,transmission,NN,O
3283,126,.,.,O
3284,127,Meningitis,NN,DIS
3285,127,outbreak,NN,O
3286,127,due,JJ,O
3287,127,to,TO,O
3288,127,Streptococcus,NN,PATH
3289,127,pneumoniae,FW,PATH
3290,127,was,VBD,O
3291,127,established,VBN,O
3292,127,in,IN,O
3293,127,BAR,NN,O
3294,127,.,.,O
3295,128,Upper,NNP,SYMP
3296,128,respiratory,JJ,DIS
3297,128,tract,NN,DIS
3298,128,infection,NN,DIS
3299,128,and,CC,O
3300,128,alcohol,NN,O
3301,128,use,NN,O
3302,128,were,VBD,O
3303,128,associated,VBN,O
3304,128,with,IN,O
3305,128,the,DT,O
3306,128,outbreak,NN,O
3307,128,.,.,O
3308,129,Mass,JJ,O
3309,129,campaigns,NNS,O
3310,129,on,IN,O
3311,129,healthy,JJ,O
3312,129,living,NN,O
3313,129,habits,NNS,O
3314,129,",",",",O
3315,129,signs,NNS,O
3316,129,and,CC,O
3317,129,symptoms,NNS,O
3318,129,of,IN,O
3319,129,meningitis,NN,DIS
3320,129,as,RB,O
3321,129,well,RB,O
3322,129,as,IN,O
3323,129,the,DT,O
3324,129,need,NN,O
3325,129,for,IN,O
3326,129,early,JJ,O
3327,129,reporting,NN,O
3328,129,were,VBD,O
3329,129,some,DT,O
3330,129,of,IN,O
3331,129,the,DT,O
3332,129,control,NN,O
3333,129,measures,VBZ,O
3334,129,instituted,VBN,O
3335,129,.,.,O
3336,130,Moreover,RB,O
3337,130,",",",",O
3338,130,we,PRP,O
3339,130,recommend,VBP,O
3340,130,Pneumococcal,JJ,O
3341,130,vaccination,NN,O
3342,130,in,IN,O
3343,130,BAR,NN,O
3344,130,to,TO,O
3345,130,prevent,VB,O
3346,130,future,JJ,O
3347,130,outbreaks,NNS,O
3348,130,.,.,O
3349,131,Multiple,JJ,O
3350,131,Sclerosis,NN,O
3351,131,(,-LRB-,O
3352,131,MS,NN,O
3353,131,),-RRB-,O
3354,131,is,VBZ,O
3355,131,a,DT,O
3356,131,chronic,JJ,DIS
3357,131,inflammatory,JJ,DIS
3358,131,disease,NN,DIS
3359,131,of,IN,O
3360,131,the,DT,O
3361,131,central,JJ,O
3362,131,nervous,JJ,O
3363,131,system,NN,O
3364,131,(,-LRB-,O
3365,131,CNS,NN,O
3366,131,),-RRB-,O
3367,131,characterized,VBN,O
3368,131,by,IN,O
3369,131,demyelination,NN,O
3370,131,and,CC,O
3371,131,axonal,JJ,O
3372,131,loss,NN,O
3373,131,.,.,O
3374,132,Demyelinating,VBG,O
3375,132,lesions,NNS,SYMP
3376,132,are,VBP,O
3377,132,associated,VBN,O
3378,132,with,IN,O
3379,132,infiltrating,VBG,O
3380,132,T,NN,O
3381,132,lymphocytes,NNS,O
3382,132,",",",",O
3383,132,bone,NN,O
3384,132,marrow-derived,JJ,O
3385,132,macrophages,NNS,O
3386,132,(,-LRB-,O
3387,132,BMDM,NNS,O
3388,132,),-RRB-,O
3389,132,",",",",O
3390,132,and,CC,O
3391,132,activated,VBD,O
3392,132,resident,JJ,O
3393,132,microglia,NNS,O
3394,132,.,.,O
3395,133,Tissue,NN,O
3396,133,damage,NN,O
3397,133,is,VBZ,O
3398,133,thought,VBN,O
3399,133,to,TO,O
3400,133,be,VB,O
3401,133,mediated,VBN,O
3402,133,by,IN,O
3403,133,T,NN,O
3404,133,cell,NN,O
3405,133,produced,VBD,O
3406,133,cytokines,NNS,O
3407,133,and,CC,O
3408,133,chemokines,NNS,O
3409,133,",",",",O
3410,133,which,WDT,O
3411,133,activate,VBP,O
3412,133,microglia,NNS,O
3413,133,and/or,CC,O
3414,133,BMDM,NN,O
3415,133,to,TO,O
3416,133,both,DT,O
3417,133,strip,NN,O
3418,133,myelin,JJ,O
3419,133,and,CC,O
3420,133,produce,VBP,O
3421,133,toxic,JJ,O
3422,133,factors,NNS,O
3423,133,",",",",O
3424,133,ultimately,RB,O
3425,133,damaging,JJ,O
3426,133,axons,NNS,O
3427,133,and,CC,O
3428,133,promoting,VBG,O
3429,133,disability,NN,O
3430,133,.,.,O
3431,134,However,RB,O
3432,134,",",",",O
3433,134,the,DT,O
3434,134,relative,JJ,O
3435,134,contributions,NNS,O
3436,134,of,IN,O
3437,134,BMDM,NN,O
3438,134,and,CC,O
3439,134,microglia,NNS,O
3440,134,to,TO,O
3441,134,demyelinating,VBG,O
3442,134,pathology,NN,O
3443,134,are,VBP,O
3444,134,unclear,JJ,O
3445,134,",",",",O
3446,134,as,IN,O
3447,134,their,PRP$,O
3448,134,identification,NN,O
3449,134,in,IN,O
3450,134,MS,NN,O
3451,134,tissue,NN,O
3452,134,is,VBZ,O
3453,134,difficult,JJ,O
3454,134,due,JJ,O
3455,134,to,TO,O
3456,134,similar,JJ,O
3457,134,morphology,NN,O
3458,134,and,CC,O
3459,134,indistinguishable,JJ,O
3460,134,surface,NN,O
3461,134,markers,NNS,O
3462,134,when,WRB,O
3463,134,activated,VBN,O
3464,134,.,.,O
3465,135,The,DT,O
3466,135,CD4,NN,O
3467,135,T,NN,O
3468,135,cell-induced,JJ,O
3469,135,autoimmune,JJ,O
3470,135,murine,JJ,O
3471,135,model,NN,O
3472,135,of,IN,O
3473,135,MS,NN,O
3474,135,",",",",O
3475,135,experimental,JJ,O
3476,135,autoimmune,JJ,O
3477,135,encephalitis,NN,DIS
3478,135,(,-LRB-,O
3479,135,EAE,NN,O
3480,135,),-RRB-,O
3481,135,",",",",O
3482,135,in,IN,O
3483,135,which,WDT,O
3484,135,BMDM,NNP,O
3485,135,are,VBP,O
3486,135,essential,JJ,O
3487,135,for,IN,O
3488,135,demyelination,NN,O
3489,135,",",",",O
3490,135,has,VBZ,O
3491,135,revealed,VBN,O
3492,135,pathogenic,JJ,O
3493,135,and,CC,O
3494,135,repair-promoting,JJ,O
3495,135,phenotypes,NNS,O
3496,135,associated,VBN,O
3497,135,with,IN,O
3498,135,BMDM,NN,O
3499,135,and,CC,O
3500,135,microglia,NNS,O
3501,135,",",",",O
3502,135,respectively,RB,O
3503,135,.,.,O
3504,136,Using,VBG,O
3505,136,a,DT,O
3506,136,murine,JJ,O
3507,136,model,NN,O
3508,136,of,IN,O
3509,136,demyelination,NN,O
3510,136,induced,VBN,O
3511,136,by,IN,O
3512,136,a,DT,O
3513,136,gliatropic,JJ,O
3514,136,coronavirus,NN,PATH
3515,136,",",",",O
3516,136,in,IN,O
3517,136,which,WDT,O
3518,136,BMDM,NNP,O
3519,136,are,VBP,O
3520,136,redundant,JJ,O
3521,136,for,IN,O
3522,136,demyelination,NN,O
3523,136,",",",",O
3524,136,we,PRP,O
3525,136,herein,RB,O
3526,136,characterize,VBP,O
3527,136,gene,NN,O
3528,136,expression,NN,O
3529,136,profiles,NNS,O
3530,136,of,IN,O
3531,136,BMDM,NNP,O
3532,136,versus,CC,O
3533,136,microglia,NNS,O
3534,136,associated,VBN,O
3535,136,with,IN,O
3536,136,demyelination,NN,O
3537,136,.,.,O
3538,137,While,IN,O
3539,137,gene,NN,O
3540,137,expression,NN,O
3541,137,in,IN,O
3542,137,CNS,NN,O
3543,137,infiltrating,VBG,O
3544,137,BMDM,NNP,O
3545,137,was,VBD,O
3546,137,upregulated,VBN,O
3547,137,early,RB,O
3548,137,following,JJ,O
3549,137,infection,NN,O
3550,137,and,CC,O
3551,137,subsequently,RB,O
3552,137,sustained,JJ,O
3553,137,",",",",O
3554,137,microglia,NNS,O
3555,137,expressed,VBD,O
3556,137,a,DT,O
3557,137,more,RBR,O
3558,137,dynamic,JJ,O
3559,137,gene,NN,O
3560,137,profile,NN,O
3561,137,with,IN,O
3562,137,extensive,JJ,O
3563,137,mRNA,NN,O
3564,137,upregulation,NN,O
3565,137,coinciding,VBG,O
3566,137,with,IN,O
3567,137,peak,JJ,O
3568,137,demyelination,NN,O
3569,137,after,IN,O
3570,137,viral,JJ,O
3571,137,control,NN,O
3572,137,.,.,O
3573,138,This,DT,O
3574,138,delayed,VBN,O
3575,138,microglia,NNS,O
3576,138,response,NN,O
3577,138,comprised,VBD,O
3578,138,a,DT,O
3579,138,highly,RB,O
3580,138,pro-inflammatory,JJ,O
3581,138,and,CC,O
3582,138,phagocytic,JJ,O
3583,138,profile,NN,O
3584,138,.,.,O
3585,139,Furthermore,RB,O
3586,139,",",",",O
3587,139,while,IN,O
3588,139,BMDM,NN,O
3589,139,exhibited,VBD,O
3590,139,a,DT,O
3591,139,mixed,JJ,O
3592,139,phenotype,NN,O
3593,139,of,IN,O
3594,139,M1,NN,O
3595,139,and,CC,O
3596,139,M2,NN,O
3597,139,markers,NNS,O
3598,139,",",",",O
3599,139,microglia,NNS,O
3600,139,repressed,VBD,O
3601,139,the,DT,O
3602,139,vast,JJ,O
3603,139,majority,NN,O
3604,139,of,IN,O
3605,139,M2-markers,NNS,O
3606,139,.,.,O
3607,140,Overall,RB,O
3608,140,",",",",O
3609,140,these,DT,O
3610,140,data,NNS,O
3611,140,support,VBP,O
3612,140,a,DT,O
3613,140,pro-inflammatory,JJ,O
3614,140,and,CC,O
3615,140,pathogenic,JJ,O
3616,140,role,NN,O
3617,140,of,IN,O
3618,140,microglia,NNS,O
3619,140,temporally,RB,O
3620,140,remote,JJ,O
3621,140,from,IN,O
3622,140,viral,JJ,O
3623,140,control,NN,O
3624,140,",",",",O
3625,140,whereas,IN,O
3626,140,BMDM,NN,O
3627,140,retained,VBD,O
3628,140,their,PRP$,O
3629,140,gene,NN,O
3630,140,expression,NN,O
3631,140,profile,NN,O
3632,140,independent,JJ,O
3633,140,of,IN,O
3634,140,the,DT,O
3635,140,changing,VBG,O
3636,140,environment,NN,O
3637,140,.,.,O
3638,141,As,IN,O
3639,141,demyelination,NN,O
3640,141,is,VBZ,O
3641,141,caused,VBN,O
3642,141,by,IN,O
3643,141,multifactorial,JJ,O
3644,141,insults,NNS,O
3645,141,",",",",O
3646,141,our,PRP$,O
3647,141,results,NNS,O
3648,141,highlight,VBP,O
3649,141,the,DT,O
3650,141,plasticity,NN,O
3651,141,of,IN,O
3652,141,microglia,NNS,O
3653,141,in,IN,O
3654,141,responding,VBG,O
3655,141,to,TO,O
3656,141,distinct,JJ,O
3657,141,inflammatory,JJ,O
3658,141,settings,NNS,O
3659,141,",",",",O
3660,141,which,WDT,O
3661,141,may,MD,O
3662,141,be,VB,O
3663,141,relevant,JJ,O
3664,141,for,IN,O
3665,141,MS,NN,O
3666,141,pathogenesis,NN,O
3667,141,.,.,O
3668,142,We,PRP,O
3669,142,assess,VBP,O
3670,142,the,DT,O
3671,142,epidemiology,NN,O
3672,142,and,CC,O
3673,142,risk,NN,O
3674,142,factors,NNS,O
3675,142,for,IN,O
3676,142,mortality,NN,O
3677,142,of,IN,O
3678,142,bloodstream,NN,O
3679,142,infection,NN,O
3680,142,(,-LRB-,O
3681,142,BSI,NN,O
3682,142,),-RRB-,O
3683,142,in,IN,O
3684,142,patients,NNS,O
3685,142,with,IN,O
3686,142,acute,JJ,O
3687,142,leukemia,NN,DIS
3688,142,(,-LRB-,O
3689,142,AL,NN,O
3690,142,),-RRB-,O
3691,142,.,.,O
3692,143,Prospectively,RB,O
3693,143,collected,VBN,O
3694,143,data,NNS,O
3695,143,of,IN,O
3696,143,a,DT,O
3697,143,cohort,NN,O
3698,143,study,NN,O
3699,143,from,IN,O
3700,143,July,NNP,O
3701,143,2004,CD,O
3702,143,to,TO,O
3703,143,February,NNP,O
3704,143,2016,CD,O
3705,143,.,.,O
3706,144,Multivariate,JJ,O
3707,144,analyses,NNS,O
3708,144,were,VBD,O
3709,144,performed,VBN,O
3710,144,.,.,O
3711,145,589,CD,O
3712,145,episodes,NNS,O
3713,145,of,IN,O
3714,145,BSI,NNP,O
3715,145,were,VBD,O
3716,145,documented,VBN,O
3717,145,in,IN,O
3718,145,357,CD,O
3719,145,AL,NN,O
3720,145,patients,NNS,O
3721,145,",",",",O
3722,145,55,CD,O
3723,145,%,NN,O
3724,145,caused,VBN,O
3725,145,by,IN,O
3726,145,gram-positive,JJ,O
3727,145,bacteria,NNS,O
3728,145,(,-LRB-,O
3729,145,coagulase-negative,JJ,O
3730,145,staphylococci,NNS,O
3731,145,35.7,CD,O
3732,145,%,NN,O
3733,145,",",",",O
3734,145,Enterococcus,NN,PATH
3735,145,spp,NN,O
3736,145,10.8,CD,O
3737,145,%,NN,O
3738,145,),-RRB-,O
3739,145,and,CC,O
3740,145,43.5,CD,O
3741,145,%,NN,O
3742,145,by,IN,O
3743,145,gram-negative,JJ,O
3744,145,bacteria,NNS,O
3745,145,(,-LRB-,O
3746,145,E.,NNP,PATH
3747,145,coli,NN,PATH
3748,145,21,CD,O
3749,145,%,NN,O
3750,145,",",",",O
3751,145,PA,NN,O
3752,145,12,CD,O
3753,145,%,NN,O
3754,145,),-RRB-,O
3755,145,.,.,O
3756,146,We,PRP,O
3757,146,identified,VBD,O
3758,146,110,CD,O
3759,146,(,-LRB-,O
3760,146,18.7,CD,O
3761,146,%,NN,O
3762,146,),-RRB-,O
3763,146,multidrug-resistant,JJ,O
3764,146,(,-LRB-,O
3765,146,MDR,NN,O
3766,146,),-RRB-,O
3767,146,microorganisms,NNS,O
3768,146,",",",",O
3769,146,especially,RB,O
3770,146,MDR-Pseudomonas,FW,O
3771,146,aeruginosa,FW,PATH
3772,146,(,-LRB-,O
3773,146,7,CD,O
3774,146,%,NN,O
3775,146,),-RRB-,O
3776,146,and,CC,O
3777,146,extended-spectrum,JJ,O
3778,146,beta-lactamase,NN,O
3779,146,producing,VBG,O
3780,146,Enterobacteriaceae,NN,O
3781,146,(,-LRB-,O
3782,146,7,CD,O
3783,146,%,NN,O
3784,146,),-RRB-,O
3785,146,.,.,O
3786,147,The,DT,O
3787,147,30-day,JJ,O
3788,147,mortality,NN,O
3789,147,was,VBD,O
3790,147,14.8,CD,O
3791,147,%,NN,O
3792,147,.,.,O
3793,148,Age,NN,O
3794,148,(,-LRB-,O
3795,148,OR,NN,O
3796,148,3.1,CD,O
3797,148,;,:,O
3798,148,95,CD,O
3799,148,%,NN,O
3800,148,CI,NN,O
3801,148,1.7-5.7,CD,O
3802,148,),-RRB-,O
3803,148,;,:,O
3804,148,chronic,JJ,O
3805,148,lung,NN,O
3806,148,disease,NN,O
3807,148,(,-LRB-,O
3808,148,4.8,CD,O
3809,148,;,:,O
3810,148,1.1-21.8,CD,O
3811,148,),-RRB-,O
3812,148,;,:,O
3813,148,fatal,JJ,O
3814,148,prognosis,NN,O
3815,148,according,VBG,O
3816,148,to,TO,O
3817,148,McCabe,NNP,O
3818,148,index,NN,O
3819,148,(,-LRB-,O
3820,148,13.9,CD,O
3821,148,;,:,O
3822,148,6.4-30.3,CD,O
3823,148,),-RRB-,O
3824,148,;,:,O
3825,148,shock,NN,SYMP
3826,148,(,-LRB-,O
3827,148,3.8,CD,O
3828,148,;,:,O
3829,148,1.9-7.7,CD,O
3830,148,),-RRB-,O
3831,148,;,:,O
3832,148,pulmonary,JJ,DIS
3833,148,infection,NN,DIS
3834,148,(,-LRB-,O
3835,148,3.6,CD,O
3836,148,;,:,O
3837,148,1.3-9.9,CD,O
3838,148,),-RRB-,O
3839,148,;,:,O
3840,148,and,CC,O
3841,148,MDR-PA,NN,O
3842,148,infections,NNS,O
3843,148,with,IN,O
3844,148,inappropriate,JJ,O
3845,148,treatment,NN,O
3846,148,(,-LRB-,O
3847,148,12.8,CD,O
3848,148,;,:,O
3849,148,4.1-40.5,CD,O
3850,148,),-RRB-,O
3851,148,were,VBD,O
3852,148,related,VBN,O
3853,148,to,TO,O
3854,148,mortality,NN,O
3855,148,.,.,O
3856,149,MDR-PA,NN,O
3857,149,BSI,NN,O
3858,149,was,VBD,O
3859,149,associated,VBN,O
3860,149,to,TO,O
3861,149,prior,JJ,O
3862,149,antipseudomonal,JJ,O
3863,149,cephalosporin,NN,O
3864,149,use,NN,O
3865,149,(,-LRB-,O
3866,149,9.31,CD,O
3867,149,;,:,O
3868,149,4.38-19.79,CD,O
3869,149,),-RRB-,O
3870,149,;,:,O
3871,149,current,JJ,O
3872,149,use,NN,O
3873,149,of,IN,O
3874,149,betalactams,NNS,O
3875,149,(,-LRB-,O
3876,149,2.01,CD,O
3877,149,;,:,O
