,sentence_number,word,pos,tag
13303,520,identify,VB,O
13304,520,the,DT,O
13305,520,outbreak,NN,O
13306,520,source,NN,O
13307,520,and,CC,O
13308,520,prevent,VB,O
13309,520,additional,JJ,O
13310,520,cases,NNS,O
13311,520,;,:,O
13312,520,a,DT,O
13313,520,total,NN,O
13314,520,of,IN,O
13315,520,12,CD,O
13316,520,cases,NNS,O
13317,520,were,VBD,O
13318,520,identified,VBN,O
13319,520,",",",",O
13320,520,including,VBG,O
13321,520,the,DT,O
13322,520,two,CD,O
13323,520,children,NNS,O
13324,520,who,WP,O
13325,520,died,VBD,O
13326,520,.,.,O
13327,521,Investigators,NNS,O
13328,521,initially,RB,O
13329,521,explored,VBD,O
13330,521,multiple,JJ,O
13331,521,potential,JJ,O
13332,521,sources,NNS,O
13333,521,of,IN,O
13334,521,illness,NN,O
13335,521,;,:,O
13336,521,epidemiologic,JJ,O
13337,521,and,CC,O
13338,521,environmental,JJ,O
13339,521,information,NN,O
13340,521,revealed,VBD,O
13341,521,cow,NN,O
13342,521,manure,NN,O
13343,521,contact,NN,O
13344,521,as,IN,O
13345,521,the,DT,O
13346,521,likely,JJ,O
13347,521,initial,JJ,O
13348,521,cause,NN,O
13349,521,of,IN,O
13350,521,the,DT,O
13351,521,outbreak,NN,O
13352,521,",",",",O
13353,521,which,WDT,O
13354,521,was,VBD,O
13355,521,followed,VBN,O
13356,521,by,IN,O
13357,521,subsequent,JJ,O
13358,521,person-to-person,NN,O
13359,521,transmission,NN,O
13360,521,.,.,O
13361,522,One,CD,O
13362,522,of,IN,O
13363,522,the,DT,O
13364,522,outbreak,NN,O
13365,522,strains,NNS,O
13366,522,was,VBD,O
13367,522,isolated,VBN,O
13368,522,from,IN,O
13369,522,bull,NN,O
13370,522,and,CC,O
13371,522,horse,NN,O
13372,522,manure,NN,O
13373,522,collected,VBN,O
13374,522,from,IN,O
13375,522,a,DT,O
13376,522,yard,NN,O
13377,522,near,IN,O
13378,522,a,DT,O
13379,522,community,NN,O
13380,522,household,NN,O
13381,522,with,IN,O
13382,522,two,CD,O
13383,522,ill,JJ,O
13384,522,children,NNS,O
13385,522,.,.,O
13386,523,Local,JJ,O
13387,523,health,NN,O
13388,523,agencies,NNS,O
13389,523,made,VBD,O
13390,523,recommendations,NNS,O
13391,523,to,TO,O
13392,523,the,DT,O
13393,523,public,JJ,O
13394,523,related,JJ,O
13395,523,to,TO,O
13396,523,both,DT,O
13397,523,animal,JJ,O
13398,523,contact,NN,O
13399,523,and,CC,O
13400,523,hand,NN,O
13401,523,hygiene,NN,O
13402,523,to,TO,O
13403,523,reduce,VB,O
13404,523,the,DT,O
13405,523,risk,NN,O
13406,523,for,IN,O
13407,523,STEC,NNP,O
13408,523,transmission,NN,O
13409,523,.,.,O
13410,524,Animal,NN,O
13411,524,or,CC,O
13412,524,animal,NN,O
13413,524,manure,NN,O
13414,524,contact,NN,O
13415,524,should,MD,O
13416,524,be,VB,O
13417,524,considered,VBN,O
13418,524,a,DT,O
13419,524,potential,JJ,O
13420,524,source,NN,O
13421,524,of,IN,O
13422,524,STEC,NN,O
13423,524,O157,NN,O
13424,524,:,:,O
13425,524,H7,NN,O
13426,524,during,IN,O
13427,524,outbreaks,NNS,O
13428,524,in,IN,O
13429,524,communities,NNS,O
13430,524,where,WRB,O
13431,524,ruminants,NNS,O
13432,524,are,VBP,O
13433,524,kept,VBN,O
13434,524,near,IN,O
13435,524,the,DT,O
13436,524,home,NN,O
13437,524,.,.,O
13438,525,BACKGROUND,NN,O
13439,525,Epidural,JJ,O
13440,525,venous,JJ,O
13441,525,plexus,NN,O
13442,525,(,-LRB-,O
13443,525,EVP,NN,O
13444,525,),-RRB-,O
13445,525,engorgement,NN,O
13446,525,occurs,VBZ,O
13447,525,due,JJ,O
13448,525,to,TO,O
13449,525,many,JJ,O
13450,525,conditions,NNS,O
13451,525,",",",",O
13452,525,so,IN,O
13453,525,it,PRP,O
13454,525,can,MD,O
13455,525,be,VB,O
13456,525,easily,RB,O
13457,525,misdiagnosed,JJ,O
13458,525,.,.,O
13459,526,This,DT,O
13460,526,becomes,VBZ,O
13461,526,problematic,JJ,O
13462,526,when,WRB,O
13463,526,the,DT,O
13464,526,diagnosis,NN,O
13465,526,requires,VBZ,O
13466,526,prompt,JJ,O
13467,526,treatment,NN,O
13468,526,for,IN,O
13469,526,a,DT,O
13470,526,good,JJ,O
13471,526,outcome,NN,O
13472,526,",",",",O
13473,526,especially,RB,O
13474,526,when,WRB,O
13475,526,it,PRP,O
13476,526,results,VBZ,O
13477,526,in,IN,O
13478,526,cauda,NN,O
13479,526,equina,FW,PATH
13480,526,syndrome,NN,DIS
13481,526,(,-LRB-,O
13482,526,CES,NN,O
13483,526,),-RRB-,O
13484,526,.,.,O
13485,527,We,PRP,O
13486,527,report,VBP,O
13487,527,a,DT,O
13488,527,case,NN,O
13489,527,of,IN,O
13490,527,extensive,JJ,O
13491,527,iliocaval,JJ,O
13492,527,thrombosis,NN,O
13493,527,leading,VBG,O
13494,527,to,TO,O
13495,527,epidural,JJ,O
13496,527,venous,JJ,O
13497,527,plexus,NN,O
13498,527,and,CC,O
13499,527,ascending,VBG,O
13500,527,lumbar,JJ,O
13501,527,vein,NN,O
13502,527,engorgement,NN,O
13503,527,as,IN,O
13504,527,an,DT,O
13505,527,outcome,NN,O
13506,527,of,IN,O
13507,527,deep,JJ,O
13508,527,venous,JJ,O
13509,527,thrombosis,NN,O
13510,527,(,-LRB-,O
13511,527,DVT,NN,O
13512,527,),-RRB-,O
13513,527,due,JJ,O
13514,527,to,TO,O
13515,527,probable,JJ,O
13516,527,adverse,JJ,O
13517,527,effects,NNS,O
13518,527,of,IN,O
13519,527,oral,JJ,O
13520,527,combined,JJ,O
13521,527,contraceptive,JJ,O
13522,527,pills,NNS,O
13523,527,(,-LRB-,O
13524,527,OCCP,NN,O
13525,527,),-RRB-,O
13526,527,.,.,O
13527,528,CASE,NN,O
13528,528,REPORT,NN,O
13529,528,A,NN,O
13530,528,42-year-old,JJ,O
13531,528,woman,NN,O
13532,528,presented,VBN,O
13533,528,to,TO,O
13534,528,a,DT,O
13535,528,rural,JJ,O
13536,528,medical,JJ,O
13537,528,facility,NN,O
13538,528,with,IN,O
13539,528,bilateral,JJ,O
13540,528,lower-limb,JJ,O
13541,528,swelling,VBG,O
13542,528,and,CC,O
13543,528,skin,NN,O
13544,528,darkening,VBG,O
13545,528,for,IN,O
13546,528,2,CD,O
13547,528,days,NNS,O
13548,528,.,.,O
13549,529,She,PRP,O
13550,529,was,VBD,O
13551,529,transferred,VBN,O
13552,529,to,TO,O
13553,529,a,DT,O
13554,529,tertiary,JJ,O
13555,529,medical,JJ,O
13556,529,facility,NN,O
13557,529,where,WRB,O
13558,529,her,PRP$,O
13559,529,condition,NN,O
13560,529,deteriorated,VBD,O
13561,529,to,TO,O
13562,529,severe,JJ,O
13563,529,CES,NN,O
13564,529,.,.,O
13565,530,A,DT,O
13566,530,lower-limbs,JJ,O
13567,530,ultrasonography,NN,O
13568,530,confirmed,VBD,O
13569,530,the,DT,O
13570,530,presence,NN,O
13571,530,of,IN,O
13572,530,extensive,JJ,O
13573,530,DVT,NNP,O
13574,530,extending,VBG,O
13575,530,to,TO,O
13576,530,the,DT,O
13577,530,lower,JJR,O
13578,530,segment,NN,O
13579,530,of,IN,O
13580,530,the,DT,O
13581,530,inferior,JJ,O
13582,530,vena,NN,O
13583,530,cava,NN,O
13584,530,.,.,O
13585,531,Spine,NN,O
13586,531,magnetic,JJ,O
13587,531,resonance,NN,O
13588,531,imaging,NN,O
13589,531,showed,VBD,O
13590,531,abnormal,JJ,O
13591,531,enhancement,NN,O
13592,531,of,IN,O
13593,531,the,DT,O
13594,531,conus,NN,O
13595,531,medullaris,NN,O
13596,531,with,IN,O
13597,531,thick,JJ,O
13598,531,enhanced,VBN,O
13599,531,cauda,NN,O
13600,531,equina,FW,PATH
13601,531,nerve,NN,O
13602,531,roots,NNS,O
13603,531,",",",",O
13604,531,consistent,JJ,O
13605,531,with,IN,O
13606,531,a,DT,O
13607,531,possible,JJ,O
13608,531,case,NN,O
13609,531,of,IN,O
13610,531,Guillain-Barré,NN,O
13611,531,syndrome,NN,DIS
13612,531,.,.,O
13613,532,However,RB,O
13614,532,",",",",O
13615,532,there,EX,O
13616,532,was,VBD,O
13617,532,engorgement,NN,O
13618,532,of,IN,O
13619,532,the,DT,O
13620,532,EVP,NN,O
13621,532,extending,VBG,O
13622,532,to,TO,O
13623,532,the,DT,O
13624,532,ascending,VBG,O
13625,532,lumbar,NN,O
13626,532,",",",",O
13627,532,azygos,NN,O
13628,532,",",",",O
13629,532,and,CC,O
13630,532,hemiazygos,NNS,O
13631,532,veins,NNS,O
13632,532,",",",",O
13633,532,which,WDT,O
13634,532,was,VBD,O
13635,532,misdiagnosed,JJ,O
13636,532,.,.,O
13637,533,The,DT,O
13638,533,patient,NN,O
13639,533,was,VBD,O
13640,533,managed,VBN,O
13641,533,immediately,RB,O
13642,533,with,IN,O
13643,533,low-molecular-weight,JJ,O
13644,533,heparin,NN,O
13645,533,and,CC,O
13646,533,steroids,NNS,O
13647,533,.,.,O
13648,534,She,PRP,O
13649,534,died,VBD,O
13650,534,4,CD,O
13651,534,weeks,NNS,O
13652,534,after,IN,O
13653,534,admission,NN,O
13654,534,due,JJ,O
13655,534,to,TO,O
13656,534,hospital-acquired,JJ,O
13657,534,pneumonia,NN,DIS
13658,534,and,CC,O
13659,534,acute,JJ,O
13660,534,respiratory,JJ,O
13661,534,distress,NN,O
13662,534,syndrome,NN,DIS
13663,534,",",",",O
13664,534,probably,RB,O
13665,534,due,JJ,O
13666,534,to,TO,O
13667,534,the,DT,O
13668,534,high,JJ,O
13669,534,dose,NN,O
13670,534,of,IN,O
13671,534,steroids,NNS,O
13672,534,.,.,O
13673,535,CONCLUSIONS,NNS,O
13674,535,Acute,JJ,O
13675,535,CES,NN,O
13676,535,has,VBZ,O
13677,535,a,DT,O
13678,535,wide,JJ,O
13679,535,differential,JJ,O
13680,535,diagnosis,NN,O
13681,535,.,.,O
13682,536,This,DT,O
13683,536,report,NN,O
13684,536,describes,VBZ,O
13685,536,an,DT,O
13686,536,unusual,JJ,O
13687,536,cause,NN,O
13688,536,of,IN,O
13689,536,CES,NN,O
13690,536,and,CC,O
13691,536,emphasizes,VBZ,O
13692,536,the,DT,O
13693,536,importance,NN,O
13694,536,of,IN,O
13695,536,early,JJ,O
13696,536,recognition,NN,O
13697,536,to,TO,O
13698,536,avoid,VB,O
13699,536,misdiagnosis,NN,O
13700,536,and,CC,O
13701,536,management,NN,O
13702,536,delay,NN,O
13703,536,.,.,O
13704,537,Early,RB,O
13705,537,identification,NN,O
13706,537,of,IN,O
13707,537,this,DT,O
13708,537,clinical,JJ,O
13709,537,entity,NN,O
13710,537,markedly,RB,O
13711,537,decreases,VBZ,O
13712,537,morbidity,NN,O
13713,537,and,CC,O
13714,537,mortality,NN,O
13715,537,and,CC,O
13716,537,thus,RB,O
13717,537,improves,VBZ,O
13718,537,the,DT,O
13719,537,prognosis,NN,O
13720,537,.,.,O
13721,538,Likewise,RB,O
13722,538,",",",",O
13723,538,underlying,VBG,O
13724,538,causing,VBG,O
13725,538,factors,NNS,O
13726,538,such,JJ,O
13727,538,as,IN,O
13728,538,venous,JJ,O
13729,538,congestion,NN,SYMP
13730,538,due,JJ,O
13731,538,to,TO,O
13732,538,OCCP-related,JJ,O
13733,538,DVT,NN,O
13734,538,should,MD,O
13735,538,be,VB,O
13736,538,considered,VBN,O
13737,538,in,IN,O
13738,538,the,DT,O
13739,538,diagnosis,NN,O
13740,538,.,.,O
13741,539,Malassezia,NNP,PATH
13742,539,sympodialis,NN,PATH
13743,539,is,VBZ,O
13744,539,a,DT,O
13745,539,dominant,JJ,O
13746,539,commensal,JJ,O
13747,539,fungi,NNS,PATH
13748,539,in,IN,O
13749,539,the,DT,O
13750,539,human,JJ,O
13751,539,skin,NN,O
13752,539,mycobiome,NN,O
13753,539,but,CC,O
13754,539,is,VBZ,O
13755,539,also,RB,O
13756,539,associated,VBN,O
13757,539,with,IN,O
13758,539,common,JJ,O
13759,539,skin,NN,O
13760,539,disorders,NNS,O
13761,539,including,VBG,O
13762,539,atopic,JJ,O
13763,539,eczema,NN,DIS
13764,539,(,-LRB-,O
13765,539,AE,NN,O
13766,539,),-RRB-,O
13767,539,.,.,O
13768,540,M.,NNP,PATH
13769,540,sympodialis,VBZ,PATH
13770,540,releases,NNS,O
13771,540,extracellular,JJ,O
13772,540,vesicles,NNS,O
13773,540,",",",",O
13774,540,designated,VBN,O
13775,540,MalaEx,NN,O
13776,540,",",",",O
13777,540,which,WDT,O
13778,540,are,VBP,O
13779,540,carriers,NNS,O
13780,540,of,IN,O
13781,540,small,JJ,O
13782,540,RNAs,NNS,O
13783,540,and,CC,O
13784,540,allergens,NNS,O
13785,540,",",",",O
13786,540,and,CC,O
13787,540,they,PRP,O
13788,540,can,MD,O
13789,540,induce,VB,O
13790,540,inflammatory,JJ,O
13791,540,cytokine,NN,O
13792,540,responses,NNS,O
13793,540,.,.,O
13794,541,Here,RB,O
13795,541,we,PRP,O
13796,541,explored,VBD,O
13797,541,how,WRB,O
13798,541,MalaEx,NN,O
13799,541,are,VBP,O
13800,541,involved,VBN,O
13801,541,in,IN,O
13802,541,host-microbe,JJ,O
13803,541,interactions,NNS,O
13804,541,by,IN,O
13805,541,comparing,VBG,O
13806,541,protein,NN,O
13807,541,content,NN,O
13808,541,of,IN,O
13809,541,MalaEx,NN,O
13810,541,with,IN,O
13811,541,that,DT,O
13812,541,of,IN,O
13813,541,the,DT,O
13814,541,parental,JJ,O
13815,541,yeast,NN,O
13816,541,cells,NNS,O
13817,541,",",",",O
13818,541,and,CC,O
13819,541,by,IN,O
13820,541,investigating,VBG,O
13821,541,interactions,NNS,O
13822,541,of,IN,O
13823,541,MalaEx,NN,O
13824,541,with,IN,O
13825,541,cells,NNS,O
13826,541,in,IN,O
13827,541,the,DT,O
13828,541,skin,NN,O
13829,541,.,.,O
13830,542,Cryo-electron,NN,O
13831,542,tomography,NN,O
13832,542,revealed,VBD,O
13833,542,a,DT,O
13834,542,heterogeneous,JJ,O
13835,542,population,NN,O
13836,542,of,IN,O
13837,542,MalaEx,NN,O
13838,542,.,.,O
13839,543,iTRAQ,NN,O
13840,543,based,VBN,O
13841,543,quantitative,JJ,O
13842,543,proteomics,NNS,O
13843,543,identified,VBN,O
13844,543,in,IN,O
13845,543,total,JJ,O
13846,543,2439,CD,O
13847,543,proteins,NNS,O
13848,543,in,IN,O
13849,543,all,DT,O
13850,543,replicates,VBZ,O
13851,543,of,IN,O
13852,543,which,WDT,O
13853,543,110,CD,O
13854,543,were,VBD,O
13855,543,enriched,VBN,O
13856,543,in,IN,O
13857,543,MalaEx,NN,O
13858,543,compared,VBN,O
13859,543,to,TO,O
13860,543,the,DT,O
13861,543,yeast,NN,O
13862,543,cells,NNS,O
13863,543,.,.,O
13864,544,Among,IN,O
13865,544,the,DT,O
13866,544,MalaEx,NN,O
13867,544,enriched,JJ,O
13868,544,proteins,NNS,O
13869,544,were,VBD,O
13870,544,two,CD,O
13871,544,of,IN,O
13872,544,the,DT,O
13873,544,M.,NN,PATH
13874,544,sympodialis,NN,PATH
13875,544,allergens,NNS,O
13876,544,",",",",O
13877,544,Mala,NNP,O
13878,544,s,VBZ,O
13879,544,1,CD,O
13880,544,and,CC,O
13881,544,s,VBZ,O
13882,544,7,CD,O
13883,544,.,.,O
13884,545,Functional,JJ,O
13885,545,experiments,NNS,O
13886,545,indicated,VBD,O
13887,545,an,DT,O
13888,545,active,JJ,O
13889,545,binding,NN,O
13890,545,and,CC,O
13891,545,internalization,NN,O
13892,545,of,IN,O
13893,545,MalaEx,NN,O
13894,545,into,IN,O
13895,545,human,JJ,O
13896,545,keratinocytes,NNS,O
13897,545,and,CC,O
13898,545,monocytes,NNS,O
13899,545,",",",",O
13900,545,and,CC,O
13901,545,MalaEx,NN,O
13902,545,were,VBD,O
13903,545,found,VBN,O
13904,545,in,IN,O
13905,545,close,JJ,O
13906,545,proximity,NN,O
13907,545,of,IN,O
13908,545,the,DT,O
13909,545,nuclei,NNS,O
13910,545,using,VBG,O
13911,545,super-resolution,JJ,O
13912,545,fluorescence,NN,O
13913,545,3D-SIM,NN,O
13914,545,imaging,NN,O
13915,545,.,.,O
13916,546,Our,PRP$,O
13917,546,results,NNS,O
13918,546,provides,VBZ,O
13919,546,new,JJ,O
13920,546,insights,NNS,O
13921,546,into,IN,O
13922,546,host-microbe,JJ,O
13923,546,interactions,NNS,O
13924,546,",",",",O
13925,546,supporting,VBG,O
13926,546,that,IN,O
13927,546,MalaEx,NN,O
13928,546,may,MD,O
13929,546,have,VB,O
13930,546,a,DT,O
13931,546,role,NN,O
13932,546,in,IN,O
13933,546,the,DT,O
13934,546,sensitization,NN,O
13935,546,and,CC,O
13936,546,maintenance,NN,O
13937,546,of,IN,O
13938,546,inflammation,NN,SYMP
13939,546,in,IN,O
13940,546,AE,NN,O
13941,546,by,IN,O
13942,546,containing,VBG,O
13943,546,enriched,JJ,O
13944,546,amounts,NNS,O
13945,546,of,IN,O
13946,546,allergens,NNS,O
13947,546,and,CC,O
13948,546,with,IN,O
13949,546,their,PRP$,O
13950,546,ability,NN,O
13951,546,to,TO,O
13952,546,interact,VB,O
13953,546,with,IN,O
13954,546,skin,NN,O
13955,546,cells,NNS,O
13956,546,.,.,O
13957,547,Despite,IN,O
13958,547,increased,VBN,O
13959,547,use,NN,O
13960,547,of,IN,O
13961,547,vaccine,NN,O
13962,547,in,IN,O
13963,547,routine,JJ,O
13964,547,immunisation,NN,O
13965,547,",",",",O
13966,547,rotavirus,NN,PATH
13967,547,remains,VBZ,O
13968,547,a,DT,O
13969,547,major,JJ,O
13970,547,cause,NN,O
13971,547,of,IN,O
13972,547,acute,JJ,SYMP
13973,547,gastroenteritis,NN,SYMP
13974,547,(,-LRB-,O
13975,547,AGE,NN,O
13976,547,),-RRB-,O
13977,547,in,IN,O
13978,547,low-income,JJ,O
13979,547,countries,NNS,O
13980,547,.,.,O
13981,548,We,PRP,O
13982,548,describe,VBP,O
13983,548,rotavirus,NN,PATH
13984,548,prevalence,NN,O
13985,548,and,CC,O
13986,548,hospitalisation,NN,O
13987,548,in,IN,O
13988,548,Malawi,NNP,O
13989,548,pre,JJ,O
13990,548,and,CC,O
13991,548,four,CD,O
13992,548,years,NNS,O
13993,548,post,JJ,O
13994,548,vaccine,NN,O
13995,548,introduction,NN,O
13996,548,;,:,O
13997,548,provide,VB,O
13998,548,updated,VBN,O
13999,548,vaccine,NN,O
14000,548,effectiveness,NN,O
14001,548,(,-LRB-,O
14002,548,VE,NN,O
14003,548,),-RRB-,O
14004,548,estimates,VBZ,O
14005,548,;,:,O
14006,548,and,CC,O
14007,548,assess,VB,O
14008,548,rotavirus,NN,PATH
14009,548,vaccine,NN,O
14010,548,indirect,JJ,O
14011,548,effects,NNS,O
14012,548,.,.,O
14013,549,Children,NNS,O
14014,549,under,IN,O
14015,549,five,CD,O
14016,549,years,NNS,O
14017,549,of,IN,O
14018,549,age,NN,O
14019,549,presenting,VBG,O
14020,549,to,TO,O
14021,549,a,DT,O
14022,549,referral,NN,O
14023,549,hospital,NN,O
14024,549,in,IN,O
14025,549,Blantyre,NNP,O
14026,549,with,IN,O
14027,549,AGE,NNP,O
14028,549,were,VBD,O
14029,549,recruited,VBN,O
14030,549,.,.,O
14031,550,Stool,NNP,SYMP
14032,550,samples,NNS,O
14033,550,were,VBD,O
14034,550,tested,VBN,O
14035,550,for,IN,O
14036,550,rotavirus,NN,PATH
14037,550,using,VBG,O
14038,550,Enzyme,NNP,O
14039,550,Immunoassay,NNP,O
14040,550,.,.,O
14041,551,The,DT,O
14042,551,change,NN,O
14043,551,in,IN,O
14044,551,rotavirus,NN,PATH
14045,551,prevalence,NN,O
14046,551,was,VBD,O
14047,551,evaluated,VBN,O
14048,551,using,VBG,O
14049,551,Poisson,NNP,O
14050,551,regression,NN,O
14051,551,.,.,O
14052,552,Time,NNP,O
14053,552,series,NN,O
14054,552,analysis,NN,O
14055,552,was,VBD,O
14056,552,used,VBN,O
14057,552,to,TO,O
14058,552,further,RB,O
14059,552,investigate,VB,O
14060,552,trends,NNS,O
14061,552,in,IN,O
14062,552,prevalence,NN,O
14063,552,over,IN,O
14064,552,time,NN,O
14065,552,.,.,O
14066,553,VE,NNP,O
14067,553,against,IN,O
14068,553,rotavirus,NN,PATH
14069,553,diarrhoea,NN,DIS
14070,553,of,IN,O
14071,553,any,DT,O
14072,553,severity,NN,O
14073,553,was,VBD,O
14074,553,estimated,VBN,O
14075,553,using,VBG,O
14076,553,logistic,JJ,O
14077,553,regression,NN,O
14078,553,.,.,O
14079,554,Indirect,JJ,O
14080,554,effects,NNS,O
14081,554,were,VBD,O
14082,554,estimated,VBN,O
14083,554,by,IN,O
14084,554,evaluating,VBG,O
14085,554,rotavirus,NN,PATH
14086,554,prevalence,NN,O
14087,554,in,IN,O
14088,554,unvaccinated,JJ,O
14089,554,children,NNS,O
14090,554,over,IN,O
14091,554,time,NN,O
14092,554,",",",",O
14093,554,and,CC,O
14094,554,by,IN,O
14095,554,comparing,VBG,O
14096,554,observed,VBN,O
14097,554,reductions,NNS,O
14098,554,in,IN,O
14099,554,incidence,NN,O
14100,554,of,IN,O
14101,554,rotavirus,NN,PATH
14102,554,hospitalisation,NN,O
14103,554,to,TO,O
14104,554,those,DT,O
14105,554,expected,VBN,O
14106,554,based,VBN,O
14107,554,on,IN,O
14108,554,vaccine,NN,O
14109,554,coverage,NN,O
14110,554,and,CC,O
14111,554,trial,NN,O
14112,554,efficacy,NN,O
14113,554,estimates,NNS,O
14114,554,.,.,O
14115,555,2320,CD,O
14116,555,children,NNS,O
14117,555,were,VBD,O
14118,555,included,VBN,O
14119,555,.,.,O
14120,556,Prevalence,NN,O
14121,556,of,IN,O
14122,556,rotavirus,NN,PATH
14123,556,in,IN,O
14124,556,hospitalised,JJ,O
14125,556,infants,NNS,O
14126,556,(,-LRB-,O
14127,556,<,JJR,O
14128,556,12,CD,O
14129,556,months,NNS,O
14130,556,),-RRB-,O
14131,556,with,IN,O
14132,556,AGE,NN,O
14133,556,decreased,VBD,O
14134,556,from,IN,O
14135,556,69/139,CD,O
14136,556,(,-LRB-,O
14137,556,49.64,CD,O
14138,556,%,NN,O
14139,556,),-RRB-,O
14140,556,prior,RB,O
14141,556,to,TO,O
14142,556,vaccine,NN,O
14143,556,introduction,NN,O
14144,556,to,TO,O
14145,556,197/607,CD,O
14146,556,(,-LRB-,O
14147,556,32.45,CD,O
14148,556,%,NN,O
14149,556,),-RRB-,O
14150,556,post-vaccine,JJ,O
14151,556,introduction,NN,O
14152,556,(,-LRB-,O
14153,556,adjusted,JJ,O
14154,556,RR,NN,O
14155,556,0.67,CD,O
14156,556,(,-LRB-,O
14157,556,95,CD,O
14158,556,%,NN,O
14159,556,CI,NN,O
14160,556,0.55,CD,O
14161,556,",",",",O
14162,556,0.82,CD,O
14163,556,),-RRB-,O
14164,556,),-RRB-,O
14165,556,.,.,O
14166,557,Prevalence,NN,O
14167,557,in,IN,O
14168,557,children,NNS,O
14169,557,aged,JJ,O
14170,557,12-23,CD,O
14171,557,months,NNS,O
14172,557,demonstrated,VBD,O
14173,557,a,DT,O
14174,557,less,RBR,O
14175,557,substantial,JJ,O
14176,557,decline,NN,O
14177,557,:,:,O
14178,557,15/37,CD,O
14179,557,(,-LRB-,O
14180,557,40.54,CD,O
14181,557,%,NN,O
14182,557,),-RRB-,O
14183,557,pre,JJ,O
14184,557,-,:,O
14185,557,and,CC,O
14186,557,122/352,CD,O
14187,557,(,-LRB-,O
14188,557,34.66,CD,O
14189,557,%,NN,O
14190,557,),-RRB-,O
14191,557,post-vaccine,JJ,O
14192,557,introduction,NN,O
14193,557,(,-LRB-,O
14194,557,adjusted,JJ,O
14195,557,RR,NN,O
14196,557,0.85,CD,O
14197,557,",",",",O
14198,557,95,CD,O
14199,557,%,NN,O
14200,557,CI,NN,O
14201,557,0.57,CD,O
14202,557,",",",",O
14203,557,1.28,CD,O
14204,557,),-RRB-,O
14205,557,.,.,O
14206,558,Adjusted,VBN,O
14207,558,VE,NNP,O
14208,558,was,VBD,O
14209,558,61.89,CD,O
14210,558,%,NN,O
14211,558,(,-LRB-,O
14212,558,95,CD,O
14213,558,%,NN,O
14214,558,CI,NN,O
14215,558,28.04-79.82,CD,O
14216,558,),-RRB-,O
14217,558,",",",",O
14218,558,but,CC,O
14219,558,lower,JJR,O
14220,558,in,IN,O
14221,558,children,NNS,O
14222,558,aged,JJ,O
14223,558,12-23,CD,O
14224,558,months,NNS,O
14225,558,(,-LRB-,O
14226,558,31.69,CD,O
14227,558,%,NN,O
14228,558,(,-LRB-,O
14229,558,95,CD,O
14230,558,%,NN,O
14231,558,CI,NN,O
14232,558,-139.03,CD,O
14233,558,to,TO,O
14234,558,80.48,CD,O
14235,558,),-RRB-,O
14236,558,),-RRB-,O
14237,558,.,.,O
14238,559,In,IN,O
14239,559,hospitalised,JJ,O
14240,559,infants,NNS,O
14241,559,with,IN,O
14242,559,rotavirus,NN,PATH
14243,559,disease,NN,O
14244,559,",",",",O
14245,559,the,DT,O
14246,559,observed,VBN,O
14247,559,overall,JJ,O
14248,559,effect,NN,O
14249,559,of,IN,O
14250,559,the,DT,O
14251,559,vaccine,NN,O
14252,559,was,VBD,O
14253,559,9,CD,O
14254,559,%,NN,O
14255,559,greater,JJR,O
14256,559,than,IN,O
14257,559,expected,VBN,O
14258,559,according,VBG,O
14259,559,to,TO,O
14260,559,vaccine,NN,O
14261,559,coverage,NN,O
14262,559,and,CC,O
14263,559,efficacy,NN,O
14264,559,estimates,NNS,O
14265,559,.,.,O
14266,560,Rotavirus,NNP,PATH
14267,560,prevalence,NN,O
14268,560,among,IN,O
14269,560,unvaccinated,JJ,O
14270,560,infants,NNS,O
14271,560,declined,VBD,O
14272,560,post-vaccine,JJ,O
14273,560,introduction,NN,O
14274,560,(,-LRB-,O
14275,560,RR,NN,O
14276,560,0.70,CD,O
14277,560,(,-LRB-,O
14278,560,95,CD,O
14279,560,%,NN,O
14280,560,CI,NN,O
14281,560,0.55-0.80,CD,O
14282,560,),-RRB-,O
14283,560,),-RRB-,O
14284,560,.,.,O
14285,561,Following,VBG,O
14286,561,rotavirus,NN,PATH
14287,561,vaccine,NN,O
14288,561,introduction,NN,O
14289,561,in,IN,O
14290,561,Malawi,NNP,O
14291,561,",",",",O
14292,561,prevalence,NN,O
14293,561,of,IN,O
14294,561,rotavirus,NN,PATH
14295,561,in,IN,O
14296,561,hospitalised,JJ,O
14297,561,children,NNS,O
14298,561,with,IN,O
14299,561,AGE,NN,O
14300,561,has,VBZ,O
14301,561,declined,VBN,O
14302,561,significantly,RB,O
14303,561,",",",",O
14304,561,with,IN,O
14305,561,some,DT,O
14306,561,evidence,NN,O
14307,561,of,IN,O
14308,561,an,DT,O
14309,561,indirect,JJ,O
14310,561,effect,NN,O
14311,561,in,IN,O
14312,561,infants,NNS,O
14313,561,.,.,O
14314,562,Despite,IN,O
14315,562,this,DT,O
14316,562,",",",",O
14317,562,rotavirus,NN,PATH
14318,562,remains,VBZ,O
14319,562,an,DT,O
14320,562,important,JJ,O
14321,562,cause,NN,O
14322,562,of,IN,O
14323,562,severe,JJ,O
14324,562,diarrhoea,NN,DIS
14325,562,in,IN,O
14326,562,Malawian,JJ,O
14327,562,children,NNS,O
14328,562,",",",",O
14329,562,particularly,RB,O
14330,562,in,IN,O
14331,562,the,DT,O
14332,562,second,JJ,O
14333,562,year,NN,O
14334,562,of,IN,O
14335,562,life,NN,O
